username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
VigneshhShivan;2015-12-02 03:37;50;13;"#9566167279 please call ! #Madipakkam #3yearBaby #HelpChennai #ICanAccommodate #ChennaiDrowning #ChennaiFloods #Navy #GodSaveChennai";;;#9566167279 #Madipakkam #3yearBaby #HelpChennai #ICanAccommodate #ChennaiDrowning #ChennaiFloods #Navy #GodSaveChennai;"671812969139822592";https://twitter.com/VigneshhShivan/status/671812969139822592
ImPradeepKumar;2015-12-02 03:37;3;0;"Royapettah: Mechanic for Car/Bike free of cost Mir Mohammed Medhi (9003186265) & 9003186265 #Chennairains #Chennairainhelp #ChennaiFloods";;;#Chennairains #Chennairainhelp #ChennaiFloods;"671812904262352897";https://twitter.com/ImPradeepKumar/status/671812904262352897
manumechster;2015-12-02 03:36;4;2;"Pray for #chennairains #ChennaiFloods pic.twitter.com/KGBM526tut";;;#chennairains #ChennaiFloods;"671812591342256129";https://twitter.com/manumechster/status/671812591342256129
chicolicokids;2015-12-02 03:34;5;0;"RT ImPradeepKumar #Baby stuck in #Madipakkam . Please call 9940572756 and help.. #chennairainhelp #ChennaiRescue #chennairains #ChennaiFloods";;;#Baby #Madipakkam #chennairainhelp #ChennaiRescue #chennairains #ChennaiFloods;"671812226643304448";https://twitter.com/chicolicokids/status/671812226643304448
MyFreakyTweets;2015-12-02 03:33;5;1;"Please RT & share it as much as possible for the lives of families struggling hard in #chennairains #ChennaiFloods pic.twitter.com/yh5AUdAmJK";;;#chennairains #ChennaiFloods;"671811860186980352";https://twitter.com/MyFreakyTweets/status/671811860186980352
ActorVijayLove;2015-12-02 03:33;65;15;"Important helpline number. Pls RT and share #ChennaiRescue #ChennaiFloods #ChennaiRainsHelp #chennairains pic.twitter.com/HhVc2qohQY";;;#ChennaiRescue #ChennaiFloods #ChennaiRainsHelp #chennairains;"671811855539699712";https://twitter.com/ActorVijayLove/status/671811855539699712
Kuvalayamala;2015-12-02 03:29;5;1;"It's not today Chennai flooded for 1st time. This is 2nd set of storm #ChennaiFloods So if mitigation is slow, it's lethargy of govt";;;#ChennaiFloods;"671810901163556866";https://twitter.com/Kuvalayamala/status/671810901163556866
Badarinarayan3;2015-12-02 03:28;3;1;"@sowmyarao_ @dhanyarajendran RT as much as you can too circulate to the needy people. #chennairains #ChennaiFloods pic.twitter.com/DL8wdhRgji";;@sowmyarao_ @dhanyarajendran;#chennairains #ChennaiFloods;"671810750248124416";https://twitter.com/Badarinarayan3/status/671810750248124416
VigneshhShivan;2015-12-02 03:27;10;2;"#ICanAccommodate #ChennaiRains #ChennaiFloods please help !!!! https:// twitter.com/nag_febby/stat us/671807608538333184 ";;;#ICanAccommodate #ChennaiRains #ChennaiFloods;"671810421284724736";https://twitter.com/VigneshhShivan/status/671810421284724736
SirJadeja;2015-12-02 03:26;40;71;"TIP: Use Cell Phone's Battery Wisely. Turn Data Off, Or Switch It Off To Use In Case Of Any Emergency. #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671810200437972992";https://twitter.com/SirJadeja/status/671810200437972992
adhikesava;2015-12-02 03:26;1;0;"@varshininarayan Chennai #Army Helpline is now open!! Call - 9840295100 #SpreadTheWord #chennaiRainsHelp #chennairains #ChennaiFloods";;@varshininarayan;#Army #SpreadTheWord #chennaiRainsHelp #chennairains #ChennaiFloods;"671810005033721857";https://twitter.com/adhikesava/status/671810005033721857
Tamil_241;2015-12-02 03:25;2;0;"OMG!! Just started flooding in my #manapakkam area! It's just increasing rapidly #chennairains #chennaifloods";;;#manapakkam #chennairains #chennaifloods;"671809813605515265";https://twitter.com/Tamil_241/status/671809813605515265
Badarinarayan3;2015-12-02 03:23;1;0;"#chennairains #ChennaiFloods #Chennai #ChennaiDrowning #Chennaifloodrelief Guys PlZ RT as much as u can,help Chennai pic.twitter.com/sjl8EUP5TW";;;#chennairains #ChennaiFloods #Chennai #ChennaiDrowning #Chennaifloodrelief;"671809398604361729";https://twitter.com/Badarinarayan3/status/671809398604361729
ManojsSekar;2015-12-02 03:21;0;1;"Correction : 24,000 cusecs of water released from Poondi lake. 5,500 cusecs of water released from Puzhal lake. #ChennaiFloods";;;#ChennaiFloods;"671808910555136000";https://twitter.com/ManojsSekar/status/671808910555136000
TMManiac;2015-12-02 03:20;0;0;"#chennairains #chennairainshelp #ICanAccommodate #ChennaiFloods https:// twitter.com/d40e4689e10447 b/status/671805807302873088 ";;;#chennairains #chennairainshelp #ICanAccommodate #ChennaiFloods;"671808527518728192";https://twitter.com/TMManiac/status/671808527518728192
ImSana18;2015-12-02 03:20;5;1;"Chennai #Army Helpline is now open!! Call - 9840295100 #SpreadTheWord #chennaiRainsHelp #chennairains #ChennaiFloods";;;#Army #SpreadTheWord #chennaiRainsHelp #chennairains #ChennaiFloods;"671808525094494208";https://twitter.com/ImSana18/status/671808525094494208
TheRnjith;2015-12-02 03:19;0;0;"You guys are doing god's work! #PrayforChennai #ChennaiFloods https:// twitter.com/Actor_Siddhart h/status/671762702683922433 ";;;#PrayforChennai #ChennaiFloods;"671808434153644032";https://twitter.com/TheRnjith/status/671808434153644032
Robertvijayy;2015-12-02 03:18;0;0;"Dear Central Government , last time I studied Geography - Chennai was still with India .. Help us ! #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671808171372097536";https://twitter.com/Robertvijayy/status/671808171372097536
abassalishah;2015-12-02 03:17;0;0;"Floods are a combination of infinite trials and selfless heroes. Be strong and don't give up. #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671807960960528384";https://twitter.com/abassalishah/status/671807960960528384
navanee_18;2015-12-02 03:17;1;0;"Let all the schools, colleges ,temples, mosques,churches be open for accommodation ! #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671807957839962112";https://twitter.com/navanee_18/status/671807957839962112
UrsMaheshBalu;2015-12-02 03:17;0;0;"God will not help us,just help each other #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671807939917680640";https://twitter.com/UrsMaheshBalu/status/671807939917680640
pragathiguru;2015-12-02 03:17;7;16;"Not waited till the city was in shambles...still unsure if any action will be taken against the problem. This is ridiculous #ChennaiFloods";;;#ChennaiFloods;"671807797516873728";https://twitter.com/pragathiguru/status/671807797516873728
DrShadaabShaikh;2015-12-02 03:17;0;0;"Sometimes Twitter actually makes sense. Tonight if #ChennaiFloods and #ChennaiHelps manages to help few souls, it wud serve the purpose!!";;;#ChennaiFloods #ChennaiHelps;"671807762310045696";https://twitter.com/DrShadaabShaikh/status/671807762310045696
VamceK;2015-12-02 03:16;3;1;"I have almost 100 mobile no's & counting. If any want 2 contribute for recharges, please DM me. Please RT. #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671807609326796800";https://twitter.com/VamceK/status/671807609326796800
Robertvijayy;2015-12-02 03:16;1;0;"Guys please verify contact numbers and then tweet. #ChennaiFloods #chennairains . Please.";;;#ChennaiFloods #chennairains;"671807606126702592";https://twitter.com/Robertvijayy/status/671807606126702592
DrShadaabShaikh;2015-12-02 03:16;0;0;"Retweeted Imran Ahmedh KR ( @theiakr ): Can ny help reach here #chennairains #ChennaiFloods #chennaiweather ... http:// fb.me/2fgtaMajO";;@theiakr;#chennairains #ChennaiFloods #chennaiweather;"671807539609141248";https://twitter.com/DrShadaabShaikh/status/671807539609141248
Matadhar;2015-12-02 03:15;0;0;"What is the status, had the rain stopped #ChennaiFloods #PrayForChennai";Dubai, United Arab Emirates;;#ChennaiFloods #PrayForChennai;"671807432415305728";https://twitter.com/Matadhar/status/671807432415305728
amritalakshmi1;2015-12-02 03:15;0;0;"Accommodation at Kilpauk! Call the below numbers! #chenairains #ChennaiFloods #Chennaifloodrelief https:// twitter.com/Parvezashmi/st atus/671806442110758912 ";;;#chenairains #ChennaiFloods #Chennaifloodrelief;"671807255516434432";https://twitter.com/amritalakshmi1/status/671807255516434432
abassalishah;2015-12-02 03:12;1;1;"We kashmiris can completely emphasise with the chennai people as we were in a similar situation last year. #ChennaiFloods #chennairains";;;#ChennaiFloods #chennairains;"671806596427550720";https://twitter.com/abassalishah/status/671806596427550720
ImPradeepKumar;2015-12-02 03:11;0;0;"4 teams of National Disaster rescue force are already in #ChennaiRescue #chennairainhelp .10 teams 'll be flyin 2moro to chn #ChennaiFloods";;;#ChennaiRescue #chennairainhelp #ChennaiFloods;"671806405897097216";https://twitter.com/ImPradeepKumar/status/671806405897097216
abassalishah;2015-12-02 03:11;1;1;"Heartening to see that social media is used for spreading love rather than hatred. #ChennaiFloods #chennairains";;;#ChennaiFloods #chennairains;"671806280160272384";https://twitter.com/abassalishah/status/671806280160272384
unurag;2015-12-02 03:10;3;1;"For those who have appointment for US visa at Chennai. #chennairains #ChennaiFloods #Chennai pic.twitter.com/WWTaZTviV0";;;#chennairains #ChennaiFloods #Chennai;"671806210174296066";https://twitter.com/unurag/status/671806210174296066
SaranKannan2;2015-12-02 03:08;0;1;"#chennairains #ChennaiFloods #staystrongchennai Let's fight this through together!!";;;#chennairains #ChennaiFloods #staystrongchennai;"671805501253033984";https://twitter.com/SaranKannan2/status/671805501253033984
anm1988;2015-12-02 03:07;0;0;"@SkymetWeather just sitting at work because it's unsafe to go home and finding solace in those numbers! #chennairains #ChennaiFloods";;@SkymetWeather;#chennairains #ChennaiFloods;"671805462199726080";https://twitter.com/anm1988/status/671805462199726080
ponmasivanthi;2015-12-02 03:06;0;0;"#chennaifloods #chennairains please update current situation. Is it raining. How about airport. Right now I'm in Dubai. Reaching 4th mrng";;;#chennaifloods #chennairains;"671805195068772352";https://twitter.com/ponmasivanthi/status/671805195068772352
pottikadai;2015-12-02 03:05;3;2;"#chennairains #ChennaiRainsHelp #Chennaifloods @ashik_twitz https:// twitter.com/ashik_twitz/st atus/671745342187139073 ";;@ashik_twitz;#chennairains #ChennaiRainsHelp #Chennaifloods;"671804836824788992";https://twitter.com/pottikadai/status/671804836824788992
SirJadeja;2015-12-02 03:04;34;24;"#ICanAccommodate #chennairains #ChennaiFloods https:// twitter.com/karthika_gm/st atus/671803104703160320 ";;;#ICanAccommodate #chennairains #ChennaiFloods;"671804524663828481";https://twitter.com/SirJadeja/status/671804524663828481
AjithfcKsa;2015-12-02 03:04;2;1;"NOW 34000 cusecs of excess water discharged from Chembarabakkam lake #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671804512856842240";https://twitter.com/AjithfcKsa/status/671804512856842240
theiakr;2015-12-02 03:03;7;0;"Can ny help reach here #chennairains #ChennaiFloods #chennaiweather @Ahmedshabbir20 #ChennaiHelps #Rain #chennai pic.twitter.com/VVCWBVQV6N";;@Ahmedshabbir20;#chennairains #ChennaiFloods #chennaiweather #ChennaiHelps #Rain #chennai;"671804245495046144";https://twitter.com/theiakr/status/671804245495046144
meinincubator;2015-12-02 03:03;0;0;"#Alert #SOS #ChennaiRains #ChennaiFloods @TwitterIndia @timesofindia @the_hindu @IndianExpress @BloodDonorsIn https:// twitter.com/SirJadeja/stat us/671802815854047232 ";;@TwitterIndia @timesofindia @the_hindu @IndianExpress @BloodDonorsIn;#Alert #SOS #ChennaiRains #ChennaiFloods;"671804223777062912";https://twitter.com/meinincubator/status/671804223777062912
Tamiilan;2015-12-02 03:02;1;0;"If anyone looking for money to distribute food and basic amenities - Pls DM your details! #chennairains #ChennaiFloods #chennairainhelp";;;#chennairains #ChennaiFloods #chennairainhelp;"671804142940123136";https://twitter.com/Tamiilan/status/671804142940123136
cine_paithiyam;2015-12-02 03:02;2;0;"Heartbreaking #chennairains #ChennaiFloods Keep your pets safe. Help carry the ones in the street to a safe place pic.twitter.com/WJ681tb9ws";;;#chennairains #ChennaiFloods;"671804072513662976";https://twitter.com/cine_paithiyam/status/671804072513662976
VigneshhShivan;2015-12-02 03:02;29;6;"Very very critical please help !!!! #Urapakkam #ChennaiFloods #ChennaiRescue #GodSaveChennai https:// twitter.com/jaitwits/statu s/671801512629133312 ";;;#Urapakkam #ChennaiFloods #ChennaiRescue #GodSaveChennai;"671804006683947008";https://twitter.com/VigneshhShivan/status/671804006683947008
aaakhanna;2015-12-02 03:01;0;0;"RT renu_18: #ChennaiFloods Kudos to you sir.. All this really Shows the spirit of India https:// twitter.com/flyvenkat/stat us/671759072341843968 ";;;#ChennaiFloods;"671803944339902465";https://twitter.com/aaakhanna/status/671803944339902465
chithrapriya1;2015-12-02 03:01;0;0;"And my Cbr! :( #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671803942293118976";https://twitter.com/chithrapriya1/status/671803942293118976
ManojsSekar;2015-12-02 03:01;0;0;"Just imagine how bad it is!! And expected to continue for 48 hours!! Terrible #ChennaiRains #ChennaiFloods https:// twitter.com/SkymetWeather/ status/671763375852937216 ";;;#ChennaiRains #ChennaiFloods;"671803864153120768";https://twitter.com/ManojsSekar/status/671803864153120768
chithrapriya1;2015-12-02 03:01;0;0;"My poor Hershey baby.. Wonder how she is doing with all this rain! #ChennaiFloods";;;#ChennaiFloods;"671803819609726978";https://twitter.com/chithrapriya1/status/671803819609726978
SirJadeja;2015-12-02 03:01;55;40;"In Chennai? Can Accomodate Few People? Tweet Using #ICanAccommodate And Save Some Lives. #chennairains #ChennaiFloods #TNflood";;;#ICanAccommodate #chennairains #ChennaiFloods #TNflood;"671803714877935616";https://twitter.com/SirJadeja/status/671803714877935616
ramji_rns;2015-12-02 03:00;0;0;"#chennairains #ChennaiFloods Please use the numbers by location from the images for help frm government. pic.twitter.com/0VOxiHU8cr";;;#chennairains #ChennaiFloods;"671803666098065409";https://twitter.com/ramji_rns/status/671803666098065409
Arun_Vjn;2015-12-02 03:00;0;0;"Yes this is chennai; No matter what, we still love our city....It's time, we wake up and build better infra #ChennaiFloods #chennairains";;;#ChennaiFloods #chennairains;"671803549328654337";https://twitter.com/Arun_Vjn/status/671803549328654337
iotakodali;2015-12-02 03:00;0;0;"Chennai cloud Images as seen by INSAT-3D #ISRO #ChennaiFloods pic.twitter.com/4RpC10pIfs";;;#ISRO #ChennaiFloods;"671803491711508480";https://twitter.com/iotakodali/status/671803491711508480
TMManiac;2015-12-02 02:59;0;0;"#chennairains #chennairainshelp #ICanAccommodate #ChennaiFloods https:// twitter.com/karthika_gm/st atus/671803104703160320 ";;;#chennairains #chennairainshelp #ICanAccommodate #ChennaiFloods;"671803372840730625";https://twitter.com/TMManiac/status/671803372840730625
BeingVenki;2015-12-02 02:59;0;1;"Not #ChennaiRains or #ChennaiFloods but flourishing illegal real estate in India ! pic.twitter.com/paFozSFMt9";;;#ChennaiRains #ChennaiFloods;"671803259179425792";https://twitter.com/BeingVenki/status/671803259179425792
Tamiilan;2015-12-02 02:59;0;0;"@Tamiilan #chennairains #ChennaiFloods #chennairainhelp";;@Tamiilan;#chennairains #ChennaiFloods #chennairainhelp;"671803223829712896";https://twitter.com/Tamiilan/status/671803223829712896
VigneshhShivan;2015-12-02 02:58;19;4;"#Madipakkam #Velachery #GodSaveChennai #ChennaiFloods #ICanAccommodate please look into this https:// twitter.com/varshininaraya n/status/671802179330531328 ";;;#Madipakkam #Velachery #GodSaveChennai #ChennaiFloods #ICanAccommodate;"671803156695658496";https://twitter.com/VigneshhShivan/status/671803156695658496
yankidoma23;2015-12-02 02:58;1;0;"Praying for all in Chennai. #ChennaiFloods";;;#ChennaiFloods;"671803125963972608";https://twitter.com/yankidoma23/status/671803125963972608
cine_paithiyam;2015-12-02 02:57;2;1;"Help save animals too #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671802868773572608";https://twitter.com/cine_paithiyam/status/671802868773572608
mintoweb;2015-12-02 02:56;3;0;"#Chennai Spreadsheet of those who have opened up their homes for shelter https:// docs.google.com/spreadsheets/d /1rZc3e9scewKxbZBn0vfDqkxOTy_NJYUBSfsVPgnkmdY/htmlview?sle=true#gid=0&vpid=A1 #chennairains #ChennaiFloods";;;#Chennai #gid #chennairains #ChennaiFloods;"671802533694828545";https://twitter.com/mintoweb/status/671802533694828545
ramji_rns;2015-12-02 02:56;3;0;"#chennairains #ChennaiFloods Please use below number for help from government for food, medicine. Helpline - 1913";;;#chennairains #ChennaiFloods;"671802477176471552";https://twitter.com/ramji_rns/status/671802477176471552
iotakodali;2015-12-02 02:56;0;0;"yesterday`s weather as seen from Metsat-1/Kalpana-1 #ChennaiFloods pic.twitter.com/aAnfgv0bcn";;;#ChennaiFloods;"671802475351937024";https://twitter.com/iotakodali/status/671802475351937024
sriharicsb;2015-12-02 02:54;0;0;"Ok. This is increasing from time. To. Time.. Bad #ChennaiFloods #chennairains https:// twitter.com/karthickselvaa /status/671800751425896448 ";;;#ChennaiFloods #chennairains;"671802197110185984";https://twitter.com/sriharicsb/status/671802197110185984
